date,symbol,desc,group,dt,pproc,method,price,predict,target,error,etime
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,578,584.94,579.25,-5.69,0.535
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,579.01,584.63,574.2,-10.43,0.348
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,579.25,582.4,569,-13.4,0.348
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,574.2,574.52,569.5,-5.02,0.5458
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,569,573,574.75,1.75,0.5458
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,569.5,572.81,581.52,8.71,0.4885
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,574.75,570.92,584.25,13.33,0.4885
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,581.52,577.21,579.51,2.3,0.5178
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,584.25,579.1,574.75,-4.35,0.5178
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,579.51,581.13,576.44,-4.69,0.7501
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,574.75,582.91,576.25,-6.66,0.7501
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,576.44,575.9,566.62,-9.28,0.6395
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,576.25,572.28,557.75,-14.53,0.6395
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,566.62,561.9,559.69,-2.21,0.7841
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,557.75,558.59,564,5.41,0.7841
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,559.69,557.44,560.55,3.11,0.8748
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,564,554.23,551,-3.23,0.8748
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,560.55,546.5,539.82,-6.68,0.7732
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,551,547.17,531,-16.17,0.7732
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,539.82,534.56,527.5,-7.06,0.7178
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,531,528.95,528.5,-0.45,0.7178
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,527.5,522.25,532.35,10.1,0.6857
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,528.5,521.62,537.75,16.13,0.6857
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,532.35,526.71,543.34,16.63,0.7445
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,537.75,530.33,547.25,16.92,0.7445
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,543.34,542.8,548.14,5.34,0.6514
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,547.25,548.01,547.5,-0.51,0.6514
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,548.14,552.19,546.73,-5.46,0.6783
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,547.5,552.83,544.25,-8.58,0.6783
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,546.73,548.86,538.64,-10.22,0.6558
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,544.25,545.54,532.25,-13.29,0.6558
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,538.64,535.65,528.13,-7.52,0.5641
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,532.25,530.41,528.5,-1.91,0.5641
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,528.13,527.46,534.37,6.91,0.5438
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,528.5,525.69,542.75,17.06,0.5438
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,534.37,533.73,549.83,16.1,0.5791
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,542.75,539.01,552.5,13.49,0.5791
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,549.83,547.92,549.36,1.44,0.5738
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,552.5,552.58,545,-7.58,0.5738
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,549.36,553.76,544.25,-9.51,0.6293
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,545,553.03,546.75,-6.28,0.6293
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,544.25,550.96,550.83,-0.13,0.7127
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,546.75,549.87,554.75,4.88,0.7127
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,550.83,551.58,556.75,5.17,0.6121
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,554.75,551.23,555,3.77,0.6121
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,556.75,554.64,548.98,-5.66,0.6292
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,555,556.17,543.5,-12.67,0.6292
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,548.98,550.03,543.29,-6.74,0.6715
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,543.5,548.18,547.5,-0.68,0.6715
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,543.29,545.73,553.9,8.17,0.3812
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,547.5,544.28,560.25,15.97,0.3812
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,553.9,552.96,554.77,1.81,0.3962
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,560.25,556.94,560.25,3.31,0.3962
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,554.77,552.54,560.2,7.66,0.4345
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,560.25,555.8,557,1.2,0.4345
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,560.2,559.75,554.55,-5.2,0.6528
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,557,562.73,556.75,-5.98,0.6528
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,554.55,563.64,NA,NA,0.5506
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,556.75,565.37,NA,NA,0.5506
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,608.09,607.54,599.9,-7.64,0.4276
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,602.38,607.44,601,-6.44,0.4276
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,599.9,604.46,604.15,-0.31,0.4089
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,601,604.24,605.5,1.26,0.4089
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,604.15,602.68,602.37,-0.31,0.3882
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,605.5,602.31,599,-3.31,0.3882
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,602.37,601.13,599.52,-1.61,0.4125
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,599,600.62,600.75,0.13,0.4125
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,599.52,599.33,599.21,-0.12,0.4377
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,600.75,598.83,597.5,-1.33,0.4377
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,599.21,597.94,598.28,0.34,0.4143
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,597.5,597.43,598.25,0.82,0.4143
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,598.28,597.81,593.98,-3.83,0.373
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,598.25,597.34,587.5,-9.84,0.373
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,593.98,594.05,581.33,-12.72,0.3345
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,587.5,593.52,574.62,-18.9,0.3345
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,581.33,578.53,566.83,-11.7,0.4915
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,574.62,575.96,561.88,-14.08,0.4915
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,566.83,561.97,563.17,1.2,0.1113
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,561.88,557.84,567.62,9.78,0.1113
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,563.17,555.16,571.59,16.43,0.1081
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,567.62,551.15,575.75,24.6,0.1081
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,571.59,562.45,580.96,18.51,0.1238
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,575.75,560.03,584.38,24.35,0.1238
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,580.96,577.42,583.09,5.67,0.3663
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,584.38,577.71,577.75,0.04,0.3663
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,583.09,584.8,570.78,-14.02,0.3412
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,577.75,586.21,568.12,-18.09,0.3412
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,570.78,577.19,573.78,-3.41,0.1585
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,568.12,577.78,580.5,2.72,0.1585
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,573.78,575.5,580.91,5.41,0.1481
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,580.5,575.55,578.25,2.7,0.1481
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,580.91,576.82,576.91,0.09,0.1567
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,578.25,576.97,575.25,-1.72,0.1567
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,576.91,567.77,571.08,3.31,0.179
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,575.25,566.89,566.12,-0.77,0.179
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,571.08,569.76,562.55,-7.21,0.1251
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,566.12,569.2,560.5,-8.7,0.1251
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,562.55,561.42,559.13,-2.29,0.1514
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,560.5,559.89,555.75,-4.14,0.1514
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,559.13,553.67,548.48,-5.19,0.1414
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,555.75,551.31,540.5,-10.81,0.1414
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,548.48,541.67,535.39,-6.28,0.1318
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,540.5,538.49,533.38,-5.11,0.1318
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,535.39,529.86,533.61,3.75,0.1253
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,533.38,525.84,534.38,8.54,0.1253
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,533.61,524.94,534.61,9.67,0.1652
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,534.38,521,536.88,15.88,0.1652
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,534.61,527.36,543.04,15.68,0.1738
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,536.88,524.98,548.62,23.64,0.1738
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,543.04,539.54,549.01,9.47,0.1751
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,548.62,539.27,545.38,6.11,0.1751
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,549.01,548.18,540.23,-7.95,0.1259
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,545.38,549.15,535.62,-13.53,0.1259
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,540.23,544.6,533.03,-11.57,0.1562
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,535.62,545.37,532.12,-13.25,0.1562
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,533.03,535.51,532.54,-2.97,0.1297
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,532.12,534.96,535.5,0.54,0.1297
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,532.54,530.41,541.49,11.08,0.1697
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,535.5,529.37,546.38,17.01,0.1697
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,541.49,537.59,546.55,8.96,0.2074
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,546.38,537.32,545,7.68,0.2074
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,546.55,545.6,545.27,-0.33,0.2017
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,545,546.48,546.38,-0.1,0.2017
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,545.27,549.68,547.06,-2.62,0.2288
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,546.38,551.1,549.38,-1.72,0.2288
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,547.06,551.09,554.66,3.57,0.1418
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,549.38,552.12,558.25,6.13,0.1418
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,554.66,556.32,555.77,-0.55,0.2286
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,558.25,557.83,550.12,-7.71,0.2286
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,555.77,556.94,545.51,-11.43,0.1423
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,550.12,558.2,544,-14.2,0.1423
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,545.51,548.94,547.15,-1.79,0.162
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,544,548.94,556.5,7.56,0.162
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,547.15,551.8,549.97,-1.83,0.5077
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,556.5,552.13,556.5,4.37,0.5077
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,549.97,552.17,557.43,5.26,0.5244
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,556.5,552.59,555,2.41,0.5244
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,557.43,554.73,553.54,-1.19,0.3673
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,555,555.37,557.38,2.01,0.3673
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,553.54,555.79,NA,NA,0.3587
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl1,557.38,556.34,NA,NA,0.3587
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,608.09,607.54,599.9,-7.64,0.5876
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,602.38,607.44,601,-6.44,0.5876
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,599.9,604.46,604.15,-0.31,0.6548
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,601,604.24,605.5,1.26,0.6548
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,604.15,602.68,602.37,-0.31,0.6601
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,605.5,602.31,599,-3.31,0.6601
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,602.37,601.13,599.52,-1.61,0.7435
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,599,600.62,600.75,0.13,0.7435
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,599.52,599.32,599.21,-0.11,0.7037
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,600.75,598.83,597.5,-1.33,0.7037
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,599.21,597.94,598.28,0.34,0.6415
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,597.5,597.43,598.25,0.82,0.6415
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,598.28,597.8,593.98,-3.82,0.6783
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,598.25,597.35,587.5,-9.85,0.6783
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,593.98,593.98,581.33,-12.65,0.6343
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,587.5,593.62,574.62,-19,0.6343
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,581.33,578.53,566.83,-11.7,0.7224
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,574.62,575.96,561.88,-14.08,0.7224
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,566.83,561.83,563.17,1.34,0.4333
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,561.88,558.1,567.62,9.52,0.4333
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,563.17,555.3,571.59,16.29,0.3889
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,567.62,551.09,575.75,24.66,0.3889
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,571.59,562.18,580.96,18.78,0.519
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,575.75,560.47,584.38,23.91,0.519
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,580.96,577.47,583.09,5.62,0.6215
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,584.38,577.83,577.75,-0.08,0.6215
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,583.09,584.8,570.78,-14.02,0.6345
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,577.75,586.21,568.12,-18.09,0.6345
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,570.78,577.33,573.78,-3.55,0.5558
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,568.12,577.67,580.5,2.83,0.5558
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,573.78,575.52,580.91,5.39,0.5299
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,580.5,575.58,578.25,2.67,0.5299
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,580.91,576.85,576.91,0.06,0.5996
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,578.25,576.99,575.25,-1.74,0.5996
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,576.91,567.77,571.08,3.31,0.5302
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,575.25,566.91,566.12,-0.79,0.5302
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,571.08,569.7,562.55,-7.15,0.5521
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,566.12,569.22,560.5,-8.72,0.5521
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,562.55,561.4,559.13,-2.27,0.5601
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,560.5,559.93,555.75,-4.18,0.5601
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,559.13,553.54,548.48,-5.06,0.4919
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,555.75,551.58,540.5,-11.08,0.4919
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,548.48,541.52,535.39,-6.13,0.5361
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,540.5,538.74,533.38,-5.36,0.5361
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,535.39,529.82,533.61,3.79,0.5
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,533.38,525.85,534.38,8.53,0.5
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,533.61,524.97,534.61,9.64,0.5308
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,534.38,521.04,536.88,15.84,0.5308
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,534.61,527.06,543.04,15.98,0.4953
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,536.88,525.29,548.62,23.33,0.4953
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,543.04,539.27,549.01,9.74,0.4885
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,548.62,539.61,545.38,5.77,0.4885
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,549.01,548.15,540.23,-7.92,0.5558
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,545.38,548.97,535.62,-13.35,0.5558
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,540.23,544.55,533.03,-11.52,0.5561
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,535.62,545.46,532.12,-13.34,0.5561
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,533.03,535.48,532.54,-2.94,0.4019
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,532.12,534.97,535.5,0.53,0.4019
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,532.54,530.39,541.49,11.1,0.4869
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,535.5,529.36,546.38,17.02,0.4869
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,541.49,537.59,546.55,8.96,0.4818
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,546.38,537.32,545,7.68,0.4818
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,546.55,545.54,545.27,-0.27,0.489
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,545,546.6,546.38,-0.22,0.489
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,545.27,549.43,547.06,-2.37,0.4812
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,546.38,551.35,549.38,-1.97,0.4812
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,547.06,551.28,554.66,3.38,0.504
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,549.38,551.89,558.25,6.36,0.504
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,554.66,556.37,555.77,-0.6,0.7009
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,558.25,557.8,550.12,-7.68,0.7009
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,555.77,556.94,545.51,-11.43,0.6489
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,550.12,558.32,544,-14.32,0.6489
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,545.51,548.96,547.15,-1.81,0.4371
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,544,548.9,556.5,7.6,0.4371
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,547.15,551.8,549.97,-1.83,0.7864
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,556.5,552.12,556.5,4.38,0.7864
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,549.97,552.16,557.43,5.27,0.7581
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,556.5,552.58,555,2.42,0.7581
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,557.43,554.71,553.54,-1.17,0.7299
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,555,555.38,557.38,2,0.7299
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,553.54,555.79,NA,NA,0.7776
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl2,557.38,556.34,NA,NA,0.7776
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,608.09,607.55,599.9,-7.65,0.8016
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,602.38,607.38,601,-6.38,0.8016
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,599.9,604.46,604.15,-0.31,0.4003
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,601,604.23,605.5,1.27,0.4003
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,604.15,602.67,602.37,-0.3,0.6608
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,605.5,602.28,599,-3.28,0.6608
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,602.37,601.13,599.52,-1.61,0.5265
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,599,600.62,600.75,0.13,0.5265
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,599.52,599.32,599.21,-0.11,0.4094
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,600.75,598.82,597.5,-1.32,0.4094
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,599.21,597.93,598.28,0.35,0.4191
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,597.5,597.41,598.25,0.84,0.4191
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,598.28,597.82,593.98,-3.84,0.5531
